record_id,redcap_survey_identifier,vp_code,vl_name,color_vision,vorbereitende_fragen_complete,allgemeiner_fragebogen_timestamp,age,gender,edu,job,state,allgemeiner_fragebogen_complete,panas_timestamp,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,panas_complete,flexer_scale_timestamp,flexer_01,flexer_02,flexer_03,flexer_04,flexer_05,flexer_06,flexer_07,flexer_08,flexer_09,flexer_10,flexer_scale_complete,erq_timestamp,erq_01,erq_02,erq_03,erq_04,erq_05,erq_06,erq_07,erq_08,erq_09,erq_10,erq_complete,bfi2_timestamp,bfi2_01,bfi2_02,bfi2_03,bfi2_04,bfi2_05,bfi2_06,bfi2_07,bfi2_08,bfi2_09,bfi2_10,bfi2_11,bfi2_12,bfi2_13,bfi2_14,bfi2_15,bfi2_16,bfi2_17,bfi2_18,bfi2_19,bfi2_20,bfi2_21,bfi2_22,bfi2_23,bfi2_24,bfi2_25,bfi2_26,bfi2_27,bfi2_28,bfi2_29,bfi2_30,bfi2_31,bfi2_32,bfi2_33,bfi2_34,bfi2_35,bfi2_36,bfi2_37,bfi2_38,bfi2_39,bfi2_40,bfi2_41,bfi2_42,bfi2_43,bfi2_44,bfi2_45,bfi2_46,bfi2_47,bfi2_48,bfi2_49,bfi2_50,bfi2_51,bfi2_52,bfi2_53,bfi2_54,bfi2_55,bfi2_56,bfi2_57,bfi2_58,bfi2_59,bfi2_60,bfi2_complete,nfc_timestamp,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nfc_07,nfc_08,nfc_09,nfc_10,nfc_11,nfc_12,nfc_13,nfc_14,nfc_15,nfc_16,nfc_complete,who5_timestamp,who5_1,who5_2,who5_3,who5_4,who5_5,who5_complete,bis_11_timestamp,bis11_01,bis11_02,bis11_03,bis11_04,bis11_05,bis11_06,bis11_07,bis11_08,bis11_09,bis11_10,bis11_11,bis11_12,bis11_13,bis11_14,bis11_15,bis11_16,bis11_17,bis11_18,bis11_19,bis11_20,bis11_21,bis11_22,bis11_23,bis11_24,bis11_25,bis11_26,bis11_27,bis11_28,bis11_29,bis11_30,bis_11_complete,bscs_timestamp,bscs_1,bscs_2,bscs_3,bscs_4,bscs_5,bscs_6,bscs_7,bscs_8,bscs_9,bscs_10,bscs_11,bscs_12,bscs_13,bscs_complete,srs_timestamp,srs_01,srs_02,srs_03,srs_04,srs_05,srs_06,srs_07,srs_08,srs_09,srs_10,srs_complete,phq9_timestamp,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_9,phq9_complete,follow_up_icersv_timestamp,nachb_001,nachb_001_inhalt,nachb_01,nachb_01_inhalt,nachb_02,nachb_02_inhalt,nachb_03,nachb_07,nachb_07_inhalt,nachb_08,nachb_08_inhalt,nachb_08_haeufig,nachb_08_zurueck,follow_up_icersv_complete,estroop_csv,er_csv,experimentor_notes,files_icersv_complete
H06L05,,H06L05,LL,1,2,"2024-11-19 08:40:17",22,2,3,"Studium Psychologie ",0,2,"2024-11-19 08:42:43",4,2,4,4,1,3,1,1,1,4,4,2,4,1,3,2,3,4,3,2,2,"2024-11-19 08:44:37",2,3,3,1,1,1,1,2,2,1,2,"2024-11-19 08:46:37",6,4,6,2,5,3,6,6,4,6,2,"2024-11-19 08:52:27",5,4,3,3,2,5,5,1,4,5,2,2,4,3,3,2,1,3,3,4,3,2,2,4,2,1,4,2,3,2,1,4,4,3,4,2,1,3,2,3,3,3,5,3,1,4,3,2,2,1,3,5,5,2,3,4,3,2,3,3,2,"2024-11-19 08:54:10"," +1"," +1",0," -2"," +1"," -1"," -3"," -1"," -2"," -1"," -1"," -2"," +1",0," -2"," -1",2,"2024-11-19 08:54:36",4,3,4,2,5,2,"2024-11-19 08:58:03",3,1,3,2,1,2,2,3,3,3,2,3,2,2,3,1,2,1,2,3,1,2,2,1,2,3,2,2,2,3,2,"2024-11-19 08:59:36",4,3,5,2,2,3,3,4,3,3,4,3,2,2,"2024-11-19 09:00:14",3,3,3,3,3,3,2,3,2,3,2,"2024-11-19 09:00:56",0,0,1,1,1,0,0,1,0,2,"2024-11-19 09:51:01",0,,0,,1,,"Weil sie mir am leichtesten gefallen ist ",0,,0,,,,2,H06L05_2024-11-19_08h48.03.294.csv,H06L05_ER.csv,"keine Vorkommnisse",2
H07J02,,H07J02,KC,1,2,"2024-11-18 10:04:13",20,2,3,Studentin,0,2,"2024-11-18 10:06:56",5,2,5,5,2,4,1,2,1,3,5,3,4,2,4,2,5,4,1,1,2,"2024-11-18 10:08:00",1,2,2,1,1,1,1,3,2,1,2,"2024-11-18 10:09:05",5,2,5,1,3,1,3,3,2,3,2,"2024-11-18 10:12:03",3,5,3,4,2,4,5,2,4,4,1,3,3,2,3,4,1,3,2,3,4,1,1,4,2,2,4,1,4,2,4,4,4,2,3,2,1,5,1,4,4,2,5,3,2,3,1,1,4,4,3,4,5,1,3,4,4,1,2,3,2,"2024-11-18 10:13:10",0," +2"," +1"," -2"," +1"," -1"," +1"," -1"," -2"," -3"," -2"," -2"," +1"," +1"," -1"," -1",2,"2024-11-18 10:13:23",4,4,4,4,3,2,"2024-11-18 10:15:05",4,2,3,2,1,1,2,2,4,3,1,3,3,2,3,1,2,2,2,3,1,1,1,1,1,1,2,1,4,3,2,"2024-11-18 10:16:08",3,2,4,1,2,4,1,4,4,2,4,1,2,2,"2024-11-18 10:16:52",4,3,3,3,1,3,1,4,1,4,2,"2024-11-18 10:17:10",0,0,0,0,0,0,0,0,0,2,"2024-11-18 11:03:15",0,,0,,1,,"Um zu schauen, ob die Strategie für mich doch Sinn ergibt (weil zuvor war diese für mich persönlich sinnlos) - hat sich für ,ich auch danach als nicht wirksam herausgestellt ",0,,0,,,,2,H07J02_2024-11-18_10h18.57.880.csv,H07J02_ER.csv,keine,2
H07L02,,H07L02,KC,1,2,"2024-11-11 10:33:50",22,2,3,Studentin,0,2,"2024-11-11 10:38:57",4,2,4,4,1,3,2,2,1,4,4,2,4,3,5,1,3,4,3,2,2,"2024-11-11 10:41:22",1,2,4,2,2,2,3,3,3,3,2,"2024-11-11 10:42:47",6,2,4,1,5,2,5,4,4,5,2,"2024-11-11 10:47:59",5,4,2,3,4,4,5,2,5,4,1,2,2,3,4,1,1,3,2,3,2,2,4,4,4,2,4,2,5,4,2,4,4,2,2,2,1,3,1,3,5,2,3,5,2,5,1,3,3,4,2,3,4,1,4,5,4,4,1,4,2,"2024-11-11 10:50:13"," +2"," +2",0," -2"," +2"," +2"," -2"," -1"," -2"," +2"," -2",0," +1"," -1"," -3"," -3",2,"2024-11-11 10:50:48",4,4,5,5,4,2,"2024-11-11 10:53:48",2,3,1,2,3,3,2,2,3,3,3,2,1,3,2,2,4,2,4,1,1,2,1,2,1,3,3,2,2,2,2,"2024-11-11 10:55:12",2,4,4,1,4,1,3,1,2,2,4,3,5,2,"2024-11-11 10:56:26",3,3,3,3,3,3,3,2,2,2,2,"2024-11-11 10:57:18",0,0,0,0,1,0,1,1,0,2,"2024-11-11 11:46:22",0,,0,,1,,"Ich habe mich für das Ablenken entschieden, weil dadurch die Bilder mich am wenigsten emotional belastet haben.",1,"Mir ist die Aufgabe mit dem Distanzieren schwer gefallen. Für mein Empfinden war es ähnlich zum reinen Anschauen",1,"Bilder gesehen und an was anderes denken müssen. ",1,90.0,2,H07L02_2024-11-11_10h23.41.644.csv,H07L02_ER.csv,keine,2
H07R07,,H07R07,MS,1,2,"2024-11-08 10:19:17",19,2,3,Studentin,0,2,"2024-11-08 10:21:08",4,4,3,4,1,3,2,1,1,2,3,3,4,2,3,4,3,3,2,3,2,"2024-11-08 10:23:30",2,2,2,1,2,2,1,2,2,1,2,"2024-11-08 10:25:23",5,4,6,2,3,4,5,5,6,5,2,"2024-11-08 10:29:51",3,4,3,2,2,3,5,3,3,4,3,3,4,2,3,4,1,4,3,5,2,1,4,3,2,3,4,3,3,3,4,4,3,5,4,3,2,3,3,3,3,4,4,4,3,3,1,3,1,2,5,4,4,3,2,3,3,2,2,3,2,"2024-11-08 10:31:31",0," +1"," +1"," -2"," +2"," -1"," -1"," -2"," -2",0," -1"," -1",0,0," -2"," -1",2,"2024-11-08 10:31:54",3,2,2,1,2,2,"2024-11-08 10:34:45",2,1,1,1,2,3,2,3,3,4,1,3,3,1,3,1,2,1,2,3,1,2,2,1,1,3,2,2,4,4,2,"2024-11-08 10:35:48",4,3,5,2,3,4,4,2,4,2,4,3,2,2,"2024-11-08 10:36:52",4,3,3,3,2,3,2,3,2,3,2,"2024-11-08 10:37:44",1,1,0,2,1,1,0,0,0,2,"2024-11-08 11:28:39",1,"Ich habe 2 mal die falsche Taste gedrückt und beide Male grün -> blau",0,,1,,"Beim Ablenken hatte ich das Gefühl, meine emotionale Reaktion am besten kontrollieren zu können.",0,,0,,,,2,H07R07_2024-11-08_10h32.54.431.csv,H07R07_ER.csv,nichts,2
H07T11,,H07T11,MS,1,2,"2024-10-29 10:22:50",23,1,3,Student,0,2,"2024-10-29 10:24:28",3,4,3,2,4,3,3,1,1,3,3,3,3,4,4,3,3,3,5,3,2,"2024-10-29 10:26:50",3,3,2,4,3,2,3,4,4,4,2,"2024-10-29 10:28:59",6,5,6,2,4,4,6,5,6,6,2,"2024-10-29 10:33:40",4,4,4,3,2,2,5,4,2,4,3,4,3,3,2,4,3,3,2,5,3,1,5,3,1,1,3,3,2,3,4,3,2,5,5,4,2,2,5,3,3,4,3,4,1,3,2,4,2,4,4,4,2,5,3,4,4,3,2,2,2,"2024-10-29 10:36:12"," +1",0," -1"," +1"," -1"," +2"," +2"," +2"," +1",0," +1",0," -1"," -1"," +3"," +3",2,"2024-10-29 10:36:44",2,2,2,4,1,2,"2024-10-29 10:39:43",2,2,1,1,2,3,3,2,2,1,1,2,2,2,2,2,3,1,3,1,1,3,4,2,1,4,4,1,3,2,2,"2024-10-29 10:40:51",2,4,2,3,5,4,5,1,2,4,2,3,3,2,"2024-10-29 10:42:24",2,2,3,3,4,2,4,2,4,2,2,"2024-10-29 10:43:20",1,3,0,2,2,3,1,2,0,2,"2024-10-29 11:32:08",0,,0,,1,,"Am effektivsten und einfach umzusetzen",0,,0,,,,2,H07T11_2024-10-29_10h13.31.561.csv,H07T11_ER.csv,"keine Auffälligkeiten",2
H12S10,,H12S10,MS,,2,"2024-10-22 10:58:54",22,1,3,Student,0,2,"2024-10-22 11:00:06",5,2,4,4,1,4,2,1,1,5,4,2,4,2,4,2,5,5,3,1,2,"2024-10-22 11:01:28",2,3,4,2,1,2,1,3,4,1,2,"2024-10-22 11:02:43",6,5,5,2,6,5,7,6,3,6,2,"2024-10-22 11:06:03",3,5,3,4,2,4,5,1,4,5,1,2,3,4,5,4,1,4,1,5,3,1,3,4,1,1,4,2,4,1,4,5,3,4,5,2,1,5,2,5,4,2,4,4,2,2,1,2,3,2,3,5,4,2,1,4,5,2,2,4,2,"2024-10-22 11:07:58"," +3"," +3"," +1"," -3"," +3",0," -2"," -2"," -2"," -1"," -2"," -2"," +1",0," -2"," -2",2,"2024-10-22 11:08:20",5,4,4,4,5,2,"2024-10-22 11:10:32",4,2,3,3,1,3,2,4,3,2,1,4,3,3,4,1,2,1,3,3,2,3,2,3,2,2,2,1,2,2,2,"2024-10-22 11:11:24",4,3,4,1,3,4,4,2,5,2,4,3,3,2,"2024-10-22 11:12:05",4,3,3,4,2,3,2,3,1,3,2,"2024-10-22 11:12:33",0,0,0,0,0,0,0,0,0,2,"2024-10-22 11:57:41",1,"Es kam häufig vor, dass dieselbe Farbe oft hintereinander kam",0,,1,,"Bei der Ablenken-Strategie empfand ich am wenigsten unangenehme Emotionen",0,,1,"Eine Aufgabe mit ähnlichen Bildern, bei welcher die Muskelbewegungen im Gesicht erfasst wurden",1,100.0,2,H12S10_2024-10-22_10h35.44.711.csv,H12S10_ER.csv,nichts,2
H16S06,,H16S06,LL,1,2,"2024-11-19 10:34:09",18,1,3,Student,0,2,"2024-11-19 10:37:37",3,3,4,4,2,2,1,1,1,3,5,2,2,1,3,3,4,4,3,1,2,"2024-11-19 10:40:16",3,4,4,2,2,3,2,3,3,1,2,"2024-11-19 10:45:21",3,3,6,1,2,4,5,2,6,5,2,"2024-11-19 10:53:01",4,3,3,1,4,5,5,4,3,5,2,3,2,3,4,4,2,4,4,5,5,2,5,4,1,3,2,2,2,2,2,4,3,4,3,1,3,2,4,4,2,1,5,3,2,5,1,3,2,1,1,4,4,3,2,4,3,2,2,3,2,"2024-11-19 10:57:16"," -1",0," +1"," -2"," +2"," -3"," -1"," -2"," -3"," -1"," -1"," -2",0,0," -3"," -2",2,"2024-11-19 10:58:49",3,3,2,2,4,2,"2024-11-19 11:02:42",3,1,3,2,2,3,4,3,3,2,1,4,1,2,3,1,2,2,2,3,1,2,2,3,2,3,2,2,3,4,2,"2024-11-19 11:04:25",3,5,4,2,5,4,3,1,4,2,5,3,2,2,"2024-11-19 11:06:03",3,2,2,4,3,3,1,3,1,3,2,"2024-11-19 11:07:40",1,1,0,1,2,0,2,0,0,2,"2024-11-19 12:08:41",0,,0,,0,"Nur bei den Geldbeträgen bin ich bei einen der letzten beiden Vergleiche unter Umständen mit Begriffen durcheinander gekommen ","War am wenigsten Anstrengend mit einem Vergleichbar hohem Gefühl von differenzierter Emotion und somit gut reguliert",0,,0,,,,2,H16S06_2024-11-19_10h50.48.335.csv,H16S06_ER.csv,"keine Vorkommnisse, hat nur etwas länger gebraucht",2
H24A03,,H24A03,KC,1,2,"2024-11-08 12:30:39",23,1,3,Studium,0,2,"2024-11-08 12:33:55",4,4,5,5,4,5,3,2,3,4,4,3,5,2,3,4,3,3,5,4,2,"2024-11-08 12:36:49",2,2,3,2,1,1,1,4,3,1,2,"2024-11-08 12:39:24",6,2,4,5,5,3,3,4,3,6,2,"2024-11-08 12:45:31",5,5,4,4,3,3,5,2,4,5,1,2,3,1,3,3,2,3,2,5,2,1,3,3,4,3,4,4,4,2,3,4,5,5,5,4,4,2,1,4,3,1,3,5,1,5,2,2,2,1,2,5,4,4,2,3,4,2,1,3,2,"2024-11-08 12:49:28"," +1",0," -2"," +2"," +3"," -1"," -2",0," -3"," -1"," -3"," -1"," +1"," +2"," +1"," -1",2,"2024-11-08 12:50:20",4,3,4,2,5,2,"2024-11-08 12:52:58",3,2,2,1,1,4,3,4,2,3,1,4,3,3,3,2,2,2,1,4,2,2,1,1,1,4,2,2,2,3,2,"2024-11-08 12:54:49",1,3,3,3,4,3,2,4,4,3,3,2,5,2,"2024-11-08 12:56:39",3,3,3,3,4,3,4,2,2,3,2,"2024-11-08 12:58:08",0,1,2,0,0,0,0,0,0,2,"2024-11-08 14:02:17",0,,0,,1,,"Ich fande, dass man sich den Bildern nüchtern stellen sollte. Deshalb fand ich unterdrücken sehr gut, da ich hier mich nichts anderes vorstelle oder über etwas nachdenke, sondern fokussiert sein und mich trotzdem durch die Strategie schützen konnte",0,,0,,,,2,H24A03_2024-11-08_11h09.49.851.csv,H24A03_ER.csv,keine,2
H24B02,,H24B02,KC,1,2,"2024-11-07 13:04:17",21,2,3,"Student ",0,2,"2024-11-07 13:06:10",4,2,4,4,1,4,2,1,1,3,3,2,3,2,4,1,4,4,2,1,2,"2024-11-07 13:07:32",2,4,3,2,2,3,2,3,2,2,2,"2024-11-07 13:08:55",5,3,5,1,5,4,5,3,4,6,2,"2024-11-07 13:12:43",3,3,2,4,4,3,5,2,4,4,5,3,4,3,4,5,2,4,3,4,4,1,2,4,2,3,2,1,4,1,3,4,4,3,4,2,1,4,1,4,3,3,5,5,2,3,2,2,3,1,2,5,5,1,3,4,4,1,2,4,2,"2024-11-07 13:14:29"," +1"," +1",0," -2"," +3"," -1",0," -1"," -1"," -2"," -1"," -3"," -1"," -3"," +1"," +1",2,"2024-11-07 13:14:54",4,4,4,3,3,2,"2024-11-07 13:17:00",4,2,3,2,1,2,4,4,3,4,1,4,3,2,3,1,1,2,2,3,1,2,1,1,1,2,2,1,3,3,2,"2024-11-07 13:18:02",3,3,4,2,1,5,5,4,5,3,4,3,2,2,"2024-11-07 13:18:57",3,3,4,4,2,3,3,3,1,3,2,"2024-11-07 13:19:34",0,0,0,1,1,0,1,0,0,2,"2024-11-07 14:08:48",1,"Die Wörter waren unterschiedlich konnotiert, also entweder positiv oder negativ ",0,,1,,"Sie war für mich am natürlichsten und am einfachsten umzusetzen ",0,,1,"Ich musste mir schonmal aufwühlende Bilder anschauen ",1,120.0,2,H24B02_2024-11-07_12h28.13.390.csv,H24B02_ER.csv,keine,2
H26U09,,H26U09,LL,1,2,"2024-11-18 15:03:24",21,1,3,Studium,0,2,"2024-11-18 15:11:35",3,3,5,1,2,3,3,3,1,2,3,2,5,2,3,3,4,4,4,3,2,"2024-11-18 15:14:30",2,2,3,3,3,3,3,2,2,1,2,"2024-11-18 15:17:59",2,1,6,1,6,4,2,6,3,5,2,"2024-11-18 15:23:16",4,3,5,3,3,3,4,4,5,5,2,3,3,3,3,3,1,4,3,4,3,2,3,3,1,2,2,4,4,3,2,3,1,3,5,4,3,2,1,4,3,3,4,4,1,5,1,4,2,1,2,4,4,1,2,2,1,3,2,3,2,"2024-11-18 15:25:35"," +2"," +1"," +2"," -3"," +3"," -2"," -2"," -2"," -2"," -2"," -3"," -2"," -2"," +2"," -2"," -3",2,"2024-11-18 15:26:40",4,4,4,4,3,2,"2024-11-18 15:29:43",3,2,3,2,2,3,1,3,3,3,1,3,1,2,3,3,2,2,2,3,2,2,2,2,1,2,3,1,3,3,2,"2024-11-18 15:31:02",4,3,3,2,3,3,4,3,3,2,4,2,4,2,"2024-11-18 15:34:09",4,3,3,4,2,2,1,3,2,3,2,"2024-11-18 15:35:22",1,1,1,1,1,1,1,0,0,2,"2024-11-18 16:39:45",0,,1,"Wenn man sich eine passende Strategie aussucht, dann ist die emotionale Verarbeitung der Bilder gut zu bewältigen.",0,"Meistens Ja, aber nicht immer weil ein Paar Bilder einen Schock ausgelöst haben.","Weil, diese für mich am besten funktioniert hat.",0,,0,,,,2,H26U09_2024-11-18_13h53.14.519.csv,H26U09_ER.csv,"hat nur etwas länger als 1,5h gebraucht",2
J20Z05,,J20Z05,MS,,2,"2024-10-17 08:58:36",25,2,3,Studentin,0,2,"2024-10-17 09:01:22",3,2,4,3,2,3,2,1,2,2,2,2,3,1,3,3,2,3,3,3,2,"2024-10-17 09:04:41",1,3,2,2,2,2,2,3,2,1,2,"2024-10-17 09:06:35",6,2,6,2,3,2,7,7,2,7,2,"2024-10-17 09:11:02",2,4,1,1,1,2,4,1,3,3,1,4,3,4,2,5,1,5,4,4,3,2,2,2,5,2,2,2,3,3,5,4,5,5,4,3,1,4,3,4,1,2,4,2,2,2,3,1,1,2,3,4,2,3,4,3,3,1,1,2,2,"2024-10-17 09:13:15"," +1"," +2"," +2"," +1"," +3"," -2"," -2"," -2",0," -2"," -2"," -2"," +1"," +1"," -3"," -3",2,"2024-10-17 09:14:12",1,1,3,1,3,2,"2024-10-17 09:17:23",2,1,2,1,2,3,4,2,3,4,2,4,3,1,3,1,1,1,2,1,1,1,2,1,3,2,2,1,2,4,2,"2024-10-17 09:19:09",4,3,4,3,3,3,2,3,4,2,4,3,2,2,"2024-10-17 09:20:57",3,3,3,3,3,2,3,3,3,2,2,"2024-10-17 09:21:50",1,0,0,0,0,0,0,0,0,2,"2024-10-17 10:10:54",1,"Die Wörter sind negativ, positiv, und neutral gebildet?",0,,1,,"Ich finde, die Distanzieren einfachste ist, um meine Emotionen besser zu regulieren. Die anderen Strategien finde ich schwieriger umzusetzen",0,,0,,,,2,J20Z05_2024-10-17_09h23.24.402.csv,J20Z05_ER.csv,"keine Auffälligkeiten",2
K04D09,,K04D09,MS,1,2,"2024-10-29 11:53:35",28,2,3,Studentin,0,2,"2024-10-29 11:56:48",5,3,3,2,1,3,1,2,2,3,3,2,4,1,4,3,4,4,1,4,2,"2024-10-29 12:00:48",1,2,2,3,1,2,2,3,2,2,2,"2024-10-29 12:04:11",6,4,6,2,5,5,5,5,6,6,2,"2024-10-29 12:11:06",2,4,3,2,1,3,5,3,2,5,2,3,3,3,4,4,1,4,2,5,4,1,3,4,1,2,4,2,3,2,4,4,5,4,5,2,4,3,3,5,3,4,5,4,1,3,3,1,3,1,2,4,5,1,2,4,3,1,2,5,2,"2024-10-29 12:14:55"," +3"," +3"," +3"," -2"," +3"," -1"," -3",0," +2"," -2"," -3"," -3"," -1"," -1"," -3"," -3",2,"2024-10-29 12:15:49",1,2,1,3,5,2,"2024-10-29 12:21:17",4,1,3,1,1,3,3,3,3,2,1,3,2,3,4,1,3,1,2,3,3,2,3,2,3,4,2,3,2,4,2,"2024-10-29 12:24:06",3,2,4,2,2,3,2,3,2,3,4,3,1,2,"2024-10-29 12:26:42",4,3,3,3,2,4,3,3,2,3,2,"2024-10-29 12:28:32",1,0,2,1,0,1,1,1,0,2,"2024-10-29 13:25:18",0,,0,,1,,"Das war die einzige Strategie wo man keine Emotionen (oder sehr wenig) spüren konnte. Und somit fand ich das einfacher für mich",0,,0,,,,2,K04D09_2024-10-29_11h56.09.930.csv,K04D09_ER.csv,"kein:e Muttersprachler:in, deutsch auf C1 Niveau nachgewiesen",2
K05R08,,K05R08,MS,,2,"2024-10-23 10:20:22",23,2,3,Studentin,0,2,"2024-10-23 10:21:28",4,2,4,4,2,3,2,1,1,3,3,2,3,2,3,2,3,4,2,2,2,"2024-10-23 10:22:18",2,2,2,2,2,2,2,2,2,1,2,"2024-10-23 10:23:39",6,3,5,2,6,3,5,6,5,5,2,"2024-10-23 10:26:44",4,4,2,4,2,3,5,2,4,5,2,2,4,3,5,3,2,4,2,5,3,1,3,4,2,2,4,2,4,1,2,4,4,2,5,3,2,4,2,3,3,1,5,4,1,4,1,2,4,2,3,5,4,2,2,4,4,2,2,4,2,"2024-10-23 10:28:22"," +2"," +2"," +1"," -2"," +2"," -1"," -2"," -1"," -2"," -2"," -1"," -1"," +1"," +1"," -3"," -3",2,"2024-10-23 10:28:41",4,4,3,4,4,2,"2024-10-23 10:30:26",3,2,2,3,1,2,2,3,3,3,1,3,3,2,3,2,2,2,2,3,2,2,1,2,2,2,1,2,2,4,2,"2024-10-23 10:31:17",4,2,4,2,2,4,3,4,4,2,5,2,2,2,"2024-10-23 10:32:14",3,3,3,3,2,3,3,3,2,4,2,"2024-10-23 10:32:56",1,0,0,1,0,0,1,0,0,2,"2024-10-23 11:21:30",1,"Die Wörter hatten teilweise starke emotionale Ladungen",0,,1,,"Weil mir diese vorher am meisten geholfen hat.",1,"Zuerst wurde die Stimmung abgefragt und anschließend die Emotionsregulation getestet",0,,,,2,K05R08_2024-10-23_10h01.53.796.csv,K05R08_ER.csv,,2
K10M12,,K10M12,MH,1,2,"2025-04-02 14:18:35",22,2,3,Student,0,2,"2025-04-02 14:20:53",3,2,4,3,2,4,1,2,3,2,4,2,3,2,4,3,2,4,4,2,2,"2025-04-02 14:23:31",2,3,3,2,2,2,2,1,2,2,2,"2025-04-02 14:25:40",5,3,6,2,5,3,5,6,5,5,2,"2025-04-02 14:32:14",3,4,2,2,3,4,4,2,3,4,3,2,4,2,3,4,2,4,3,3,2,1,4,4,2,3,4,3,2,2,3,4,5,3,4,3,2,4,2,3,4,2,4,4,3,2,3,1,2,2,4,4,4,2,3,4,4,2,1,3,2,"2025-04-02 14:35:25",0," -1"," +1",0," +2",0," +1"," +1"," +2"," -1",0," +1"," -1"," -1"," -2"," -1",2,"2025-04-02 14:35:52",4,4,3,3,3,2,"2025-04-02 14:39:06",3,1,3,2,3,2,4,2,3,3,2,2,3,1,1,1,1,1,2,2,1,2,2,1,3,3,2,1,4,3,2,"2025-04-02 14:41:25",4,3,5,2,2,4,3,3,4,2,4,2,3,2,"2025-04-02 14:43:03",3,2,3,4,2,3,3,3,1,3,2,"2025-04-02 14:44:19",1,0,1,1,0,0,1,0,0,2,"2025-04-02 15:39:23",1,"Deutsch ist nicht mein Muttersprache, so kann ich vielleicht nicht so stark reagieren.",0,,1,,"Ablenken hilft sich nicht auf dem Objekt und deinem Gefühl zu konzentrieren, sondern auf etwas neutrales.",0,,0,,,,2,K10M12_2025-04-02_14h45.25.798.csv,K10M12_ER.csv," -",2
K12N09,,K12N09,KC,1,2,"2024-11-18 11:09:29",23,2,3,Studentin,0,2,"2024-11-18 11:12:38",4,2,4,3,3,2,3,1,2,4,4,2,4,2,3,3,5,4,3,4,2,"2024-11-18 11:14:18",2,4,3,1,1,1,1,3,1,1,2,"2024-11-18 11:15:28",5,2,5,2,3,4,6,5,2,6,2,"2024-11-18 11:19:39",4,3,1,2,2,2,4,1,2,5,2,3,3,3,2,4,2,4,2,4,1,2,2,3,2,2,3,2,3,2,1,4,5,4,4,4,2,4,3,4,3,3,5,4,2,4,2,1,2,3,2,3,5,2,2,3,4,2,2,3,2,"2024-11-18 11:21:31"," +2"," +1"," +2"," +3"," +2"," -2"," -2"," +1"," -3"," -3"," -2"," -3",0,0," -1"," -1",2,"2024-11-18 11:21:58",4,3,3,2,4,2,"2024-11-18 11:24:07",4,1,2,2,2,2,4,3,3,4,1,3,3,3,3,2,2,1,1,4,1,1,2,2,1,2,1,1,3,4,2,"2024-11-18 11:25:10",4,2,5,3,2,5,3,4,2,2,5,2,2,2,"2024-11-18 11:26:12",4,3,3,4,2,3,3,3,2,3,2,"2024-11-18 11:26:51",1,1,0,1,0,1,0,0,0,2,"2024-11-18 12:12:20",0,,0,,1,,"Es war eine Strategie, die ich im Alltag noch nicht angewandt habe und deswegen spannend fand und nochmal ausprobieren wollte.",0,,0,,,,2,K12N09_2024-11-18_10h22.33.206.csv,K12N09_ER.csv,keine,2
K12S11,,K12S11,MS,,2,"2024-10-25 13:45:16",26,2,3,Berufstätig,0,2,"2024-10-25 13:47:16",3,2,3,4,2,3,2,1,1,3,3,2,4,2,4,2,3,4,2,2,2,"2024-10-25 13:49:20",3,4,4,3,3,2,2,3,2,2,2,"2024-10-25 13:51:03",5,2,5,1,6,1,6,4,1,5,2,"2024-10-25 13:55:03",4,3,3,2,4,4,4,1,4,4,1,5,2,4,4,3,3,4,4,3,5,2,4,3,1,1,5,4,3,3,4,3,5,4,3,5,5,5,2,3,4,2,5,2,5,5,1,2,2,4,2,3,1,2,2,4,5,4,4,2,2,"2024-10-25 13:58:59"," +1",0,0," -1"," +2"," +3"," +1",0," -2"," +2"," -2"," -2"," -2"," -3"," -3"," -3",2,"2024-10-25 14:00:12",4,1,4,3,4,2,"2024-10-25 14:03:16",2,2,2,2,3,2,3,2,2,3,2,1,2,3,1,2,3,3,2,2,2,2,3,3,1,4,3,2,3,2,2,"2024-10-25 14:04:10",3,5,4,4,4,3,4,3,5,3,4,4,4,2,"2024-10-25 14:05:09",3,2,3,2,3,2,3,2,1,3,2,"2024-10-25 14:05:47",0,0,1,0,0,0,1,0,0,2,"2024-10-25 15:01:42",1,"Ich habe versucht eine Verbindung zwischen den Farben und den Bedeutungen der Worte herzustellen",1,"Ich fand es schwierig den einzelnen Strategien zu folgen und nicht die Inhalte zu ""relativieren""",0,"So weit es möglich war. Besonders ablenken fiel mir sehr schwer. ","Ablenken fiel mir sehr schwer, da ich meine Gedanken beim Ansehen der Bilder nicht bei einer anderen Sache halten konnte. Unterdrücken hat innerlich eher noch zu Emotionen geführt",1,"Mir war das reine ""Anschauen"" der Bilder am liebsten. Die Strategien anzuwenden schien mir anstrengend und ich habe den Eindruck, dass im Nachhinein die Inhalte trotzdem eine Wirkung entfalten. ",0,,,,2,K12S11_2024-10-25_13h59.28.541.csv,K12S11_ER.csv,"Vp davor hat länger gebraucht, deswegen hat Vp Einwilligungserklärung & allgeimeine FB im Steuerraum beantwortet",2
